0,2.654495758,8.63610604,4.600754461,5.529530581,5.147897281,6.699754415,5.67148728,8.893935149,11.26236681,10.84821355,10.36617194,10.83788643,10.64817218,11.47768763,2.287987382,8.939055584,5.128715535,5.775313076,5.785406107,5.976296911,6.35744889,6.333047574,3.160248891,3.43420363,8.248475799,8.093957945,4.588452143,3.847744095,1.78645616,4.959110366,5.691384007,3.919070969,3.245356598,5.641762988,2.105117046,5.530478661,3.392098474,3.657282528,5.815148869,2.123089512,11.08529461,11.43946642,4.617938508,2.720853133,10.96168065,4.35839722,1.911144793,3.130330681,4.15446334,4.592136135,4.11973602,4.701542033,2.223453605,11.14400221,8.331522157,6.100202067,6.210810676,5.204024364,4.736674858,5.921950775,6.139640817,3.671406805,6.758974268,4.669836643,6.088621834,3.863983377,1.225580242,6.747161428,6.100451067,5.806314318,2.567080709,4.209808818,5.436402223,5.796064457,4.658054147,4.372057595,3.996122786,4.4528809,4.774021585,8.525079787,8.813892441,10.01035206,6.979560474,8.032038489,7.450482374,5.587098725,5.363521431,5.926080518,6.232031551,5.68285038,4.825942111,5.625087785,5.405693984,6.191728787,6.134660774,4.879644937,6.134660774,4.878214775,2.897337841,6.747591155,6.606413929,5.50313972,5.909127529,3.609993413,4.639023561,4.499667565,4.353464543,5.532331622,5.315798315,5.485249534,6.889709848,3.61660436,4.321032455,4.244669743,4.963383877,5.266918062,5.021891968,5.633311641,2.98616969,6.760378013,7.491834988,6.695213871,7.857685102,5.05563467,8.678665654,7.997447044,10.19928223,3.64389499,3.628290374,5.048955237,4.568062027,4.017824458,2.371443569,2.305567935,3.173852425,2.681846595,3.510621302,5.050616191,4.672968733,3.590195256,2.544337775,4.530264064,4.404463592,5.695812403,4.887887995,3.923804294,4.807911054,4.49605748,5.257294999,6.058273823,6.044348508,4.051319081,3.819716753,0.217377781,6.268567029,2.941841572,2.475864134,1.860312001,1.278725382,0.664120612,8.048740339,2.363229605,3.031777736,3.172876303,4.31638154,9.2353214,4.674445466,2.93130237,4.548465083,5.719615816,2.894587175,3.487670542,3.953113091,6.885425069,3.318986063,2.326966301,8.225603138,3.008562185,6.455324839,5.143633237,10.14988948,9.367868056,11.03400131,13.26039727,7.730478014,10.91992886,13.15426485,11.54482694,12.34333463,9.43293165,10.30806431
2.654495758,0,5.981610282,1.946258703,2.875034823,2.493401523,4.045258657,3.016991522,6.239439391,8.60787105,8.19371779,7.711676182,8.183390676,7.993676421,8.823191875,0.366508376,6.284559826,2.474219777,3.120817318,3.130910349,3.321801153,3.702953132,3.678551816,0.505753133,0.779707872,5.593980041,5.439462187,1.933956385,1.193248337,0.868039598,2.304614608,3.036888249,1.264575211,0.59086084,2.98726723,0.549378712,2.875982903,0.737602716,1.00278677,3.160653111,0.531406246,8.430798849,8.784970663,1.96344275,0.066357375,8.307184893,1.703901462,0.743350965,0.475834923,1.499967582,1.937640377,1.465240262,2.047046275,0.431042153,8.48950645,5.677026398,3.445706309,3.556314918,2.549528606,2.0821791,3.267455017,3.485145059,1.016911047,4.10447851,2.015340884,3.434126076,1.209487619,1.428915516,4.09266567,3.445955309,3.15181856,0.087415049,1.55531306,2.781906465,3.141568699,2.003558389,1.717561837,1.341627028,1.798385141,2.119525827,5.870584029,6.159396683,7.355856304,4.325064716,5.377542731,4.795986616,2.932602967,2.709025673,3.27158476,3.577535793,3.028354622,2.171446353,2.970592027,2.751198225,3.537233029,3.480165016,2.225149179,3.480165016,2.223719017,0.242842083,4.093095397,3.951918171,2.848643962,3.254631771,0.955497655,1.984527803,1.845171807,1.698968785,2.877835864,2.661302557,2.830753776,4.23521409,0.962108602,1.666536697,1.590173985,2.308888119,2.612422304,2.36739621,2.978815883,0.331673932,4.105882255,4.83733923,4.040718113,5.203189344,2.401138912,6.024169896,5.342951286,7.544786476,0.989399232,0.973794616,2.394459478,1.913566269,1.3633287,0.283052189,0.348927823,0.519356667,0.027350837,0.856125544,2.396120433,2.018472975,0.935699498,0.110157983,1.875768306,1.749967834,3.041316645,2.233392237,1.269308536,2.153415296,1.841561722,2.602799241,3.403778065,3.38985275,1.396823323,1.165220995,2.871873539,3.614071271,0.287345813,0.178631624,0.794183757,1.375770376,1.990375146,5.394244581,0.291266153,0.377281978,0.518380545,1.661885782,6.580825642,2.019949708,0.276806611,1.893969325,3.065120058,0.240091417,0.833174784,1.298617333,4.230929311,0.664490305,0.327529457,5.57110738,0.354066427,3.800829081,2.489137479,7.495393721,6.713372298,8.379505555,10.60590151,5.075982256,8.265433098,10.49976909,8.890331178,9.688838874,6.778435892,7.653568551
8.63610604,5.981610282,0,4.035351579,3.106575459,3.488208759,1.936351625,2.96461876,0.257829109,2.626260768,2.212107508,1.7300659,2.201780394,2.012066139,2.841581594,6.348118657,0.302949545,3.507390505,2.860792964,2.850699933,2.659809129,2.27865715,2.303058466,5.475857149,5.20190241,0.38763024,0.542148095,4.047653897,4.788361945,6.849649879,3.676995674,2.944722033,4.71703507,5.390749442,2.994343051,6.530988994,3.105627379,5.244007565,4.978823511,2.820957171,6.513016528,2.449188567,2.803360381,4.018167532,5.915252907,2.325574611,4.27770882,6.724961247,5.505775358,4.4816427,4.043969905,4.51637002,3.934564007,6.412652435,2.507896168,0.304583883,2.535903972,2.425295364,3.432081676,3.899431181,2.714155265,2.496465223,4.964699235,1.877131772,3.966269397,2.547484206,4.772122663,7.410525797,1.888944612,2.535654972,2.829791722,6.069025331,4.426297221,3.199703817,2.840041583,3.978051893,4.264048445,4.639983254,4.18322514,3.862084455,0.111026253,0.177786402,1.374246023,1.656545565,0.604067551,1.185623666,3.049007315,3.272584609,2.710025522,2.404074489,2.95325566,3.810163928,3.011018254,3.230412056,2.444377252,2.501445266,3.756461103,2.501445266,3.757891265,5.738768199,1.888514885,2.029692111,3.13296632,2.726978511,5.026112627,3.997082479,4.136438475,4.282641497,3.103774418,3.320307725,3.150856505,1.746396192,5.019501679,4.315073585,4.391436297,3.672722163,3.369187978,3.614214071,3.002794399,5.64993635,1.875728027,1.144271052,1.940892169,0.778420938,3.58047137,0.042559614,0.638658995,1.563176195,4.99221105,5.007815666,3.587150803,4.068044013,4.618281582,6.26466247,6.330538105,5.462253615,5.954259445,5.125484738,3.585489848,3.963137307,5.045910784,6.091768265,4.105841976,4.231642448,2.940293637,3.748218044,4.712301746,3.828194986,4.14004856,3.378811041,2.577832216,2.591757532,4.584786958,4.816389286,8.853483821,2.367539011,5.694264468,6.160241906,6.775794038,7.357380658,7.971985428,0.587365701,6.272876435,5.604328304,5.463229736,4.3197245,0.599215361,3.961660574,5.70480367,4.087640956,2.916490224,5.741518865,5.148435498,4.682992949,1.750680971,5.317119977,6.309139738,0.410502902,5.627543854,2.1807812,3.492472803,1.513783439,0.731762017,2.397895273,4.624291227,0.905628026,2.283822817,4.518158809,2.908720897,3.707228593,0.79682561,1.671958269
4.600754461,1.946258703,4.035351579,0,0.92877612,0.54714282,2.098999954,1.070732819,4.293180688,6.661612347,6.247459087,5.765417479,6.237131973,6.047417718,6.876933173,2.312767079,4.338301123,0.527961074,1.174558615,1.184651646,1.37554245,1.756694429,1.732293113,1.44050557,1.166550831,3.647721338,3.493203484,0.012302318,0.753010366,2.814298301,0.358355905,1.090629546,0.681683492,1.355397863,1.041008527,2.495637415,0.9297242,1.208655986,0.943471932,1.214394408,2.477664949,6.484540146,6.83871196,0.017184047,1.879901328,6.36092619,0.242357241,2.689609668,1.470423779,0.446291121,0.008618326,0.481018441,0.100787572,2.377300856,6.543247747,3.730767696,1.499447607,1.610056215,0.603269903,0.135920398,1.321196314,1.538886356,0.929347656,2.158219807,0.069082182,1.487867373,0.736771084,3.375174218,2.146406967,1.499696606,1.205559857,2.033673752,0.390945643,0.835647762,1.195309996,0.057299686,0.228696866,0.604631675,0.147873561,0.173267124,3.924325326,4.213137981,5.409597601,2.378806014,3.431284028,2.849727913,0.986344264,0.76276697,1.325326057,1.63127709,1.082095919,0.225187651,1.024333324,0.804939523,1.590974326,1.533906313,0.278890476,1.533906313,0.277460314,1.70341662,2.146836694,2.005659468,0.902385259,1.308373068,0.990761048,0.0382691,0.101086896,0.247289918,0.931577161,0.715043854,0.884495074,2.288955387,0.9841501,0.279722006,0.356084718,0.362629416,0.666163601,0.421137507,1.03255718,1.614584771,2.159623552,2.891080527,2.09445941,3.256930641,0.454880209,4.077911193,3.396692584,5.598527774,0.956859471,0.972464087,0.448200776,0.032692434,0.582930003,2.229310891,2.295186526,1.426902036,1.918907866,1.090133159,0.44986173,0.072214272,1.010559205,2.056416686,0.070490397,0.196290869,1.095057942,0.287133535,0.676950167,0.207156593,0.104696981,0.656540538,1.457519362,1.443594047,0.549435379,0.781037708,4.818132242,1.667812568,1.658912889,2.124890327,2.740442459,3.322029079,3.936633849,3.447985878,2.237524856,1.568976725,1.427878157,0.284372921,4.63456694,0.073691005,1.669452091,0.052289377,1.118861355,1.706167286,1.113083919,0.64764137,2.284670608,1.281768398,2.273788159,3.624848677,1.592192275,1.854570378,0.542878776,5.549135018,4.767113596,6.433246852,8.659642806,3.129723553,6.319174395,8.553510388,6.944072475,7.742580172,4.832177189,5.707309848
5.529530581,2.875034823,3.106575459,0.92877612,0,0.3816333,1.170223835,0.1419567,3.364404568,5.732836227,5.318682967,4.836641359,5.308355853,5.118641598,5.948157053,3.241543198,3.409525004,0.400815046,0.245782495,0.255875526,0.446766331,0.827918309,0.803516993,2.36928169,2.095326951,2.718945219,2.564427364,0.941078438,1.681786486,3.74307442,0.570420215,0.161853426,1.610459611,2.284173982,0.112232408,3.424413535,0.00094808,2.137432106,1.872248052,0.285618289,3.406441069,5.555764026,5.90993584,0.911592073,2.808677448,5.43215007,1.171133361,3.618385788,2.399199899,1.37506724,0.937394446,1.409794561,0.827988548,3.306076976,5.614471627,2.801991576,0.570671487,0.681280095,0.325506216,0.792855722,0.392420195,0.610110236,1.858123776,1.229443687,0.859693938,0.559091253,1.665547204,4.303950338,1.217630847,0.570920487,0.276783738,2.962449872,1.319721762,0.093128358,0.266533876,0.871476434,1.157472986,1.533407795,1.076649681,0.755508996,2.995549206,3.284361861,4.480821482,1.450029894,2.502507909,1.920951793,0.057568144,0.16600915,0.396549938,0.70250097,0.1533198,0.703588469,0.095557205,0.123836597,0.662198207,0.605130193,0.649885644,0.605130193,0.651315806,2.632192739,1.218060574,1.076883348,0.026390861,0.379596948,1.919537168,0.89050702,1.029863016,1.176066038,0.002801041,0.213732265,0.044281046,1.360179267,1.91292622,1.208498126,1.284860837,0.566146704,0.262612519,0.507638612,0.10378106,2.543360891,1.230847432,1.962304407,1.16568329,2.328154521,0.473895911,3.149135074,2.467916464,4.669751654,1.885635591,1.901240207,0.480575344,0.961468554,1.511706123,3.158087011,3.223962646,2.355678156,2.847683986,2.018909279,0.478914389,0.856561847,1.939335324,2.985192805,0.999266516,1.125066989,0.166281822,0.641642585,1.605726287,0.721619527,1.033473101,0.272235582,0.528743243,0.514817928,1.478211499,1.709813827,5.746908361,0.739036448,2.587689009,3.053666447,3.669218579,4.250805199,4.865409969,2.519209758,3.166300976,2.497752845,2.356654277,1.213149041,3.70579082,0.855085115,2.598228211,0.981065497,0.190085235,2.634943406,2.041860039,1.57641749,1.355894488,2.210544518,3.202564279,2.696072557,2.520968395,0.925794259,0.385897344,4.620358898,3.838337476,5.504470732,7.730866687,2.200947433,5.390398276,7.624734268,6.015296356,6.813804052,3.903401069,4.778533729
5.147897281,2.493401523,3.488208759,0.54714282,0.3816333,0,1.551857134,0.523589999,3.746037868,6.114469527,5.700316267,5.218274659,5.689989153,5.500274898,6.329790352,2.859909899,3.791158303,0.019181746,0.627415795,0.637508826,0.82839963,1.209551609,1.185150293,1.98764839,1.713693651,3.100578518,2.946060664,0.559445138,1.300153186,3.361441121,0.188786915,0.543486725,1.228826312,1.902540683,0.493865707,3.042780235,0.38258138,1.755798807,1.490614753,0.667251588,3.02480777,5.937397326,6.29156914,0.529958773,2.427044148,5.81378337,0.789500062,3.236752488,2.0175666,0.993433941,0.555761146,1.028161261,0.446355248,2.924443676,5.996104927,3.183624875,0.952304786,1.062913395,0.056127083,0.411222423,0.774053494,0.991743536,1.476490476,1.611076986,0.478060639,0.940724553,1.283913904,3.922317039,1.599264147,0.952553786,0.658417037,2.580816573,0.938088463,0.288504942,0.648167176,0.489843134,0.775839686,1.151774495,0.695016382,0.373875696,3.377182505,3.66599516,4.862454781,1.831663193,2.884141208,2.302585093,0.439201444,0.21562415,0.778183237,1.084134269,0.534953099,0.32195517,0.477190504,0.257796702,1.043831506,0.986763492,0.268252344,0.986763492,0.269682506,2.25055944,1.599693873,1.458516648,0.355242439,0.761230248,1.537903868,0.50887372,0.648229716,0.794432738,0.384434341,0.167901034,0.337352253,1.741812567,1.531292921,0.826864826,0.903227538,0.184513404,0.119020781,0.126005313,0.48541436,2.161727591,1.612480732,2.343937707,1.54731659,2.709787821,0.092262611,3.530768373,2.849549763,5.051384953,1.504002291,1.519606907,0.098942045,0.579835254,1.130072823,2.776453712,2.842329346,1.974044856,2.466050687,1.637275979,0.09728109,0.474928548,1.557702025,2.603559506,0.617633217,0.743433689,0.547915122,0.260009286,1.224092987,0.339986227,0.651839801,0.109397718,0.910376542,0.896451227,1.0965782,1.328180528,5.365275062,1.120669748,2.20605571,2.672033147,3.28758528,3.869171899,4.483776669,2.900843058,2.784667676,2.116119545,1.975020978,0.831515741,4.087424119,0.473451815,2.216594912,0.599432198,0.571718535,2.253310106,1.660226739,1.19478419,1.737527788,1.828911218,2.82093098,3.077705857,2.139335096,1.307427558,0.004264044,5.001992198,4.219970775,5.886104031,8.112499986,2.582580733,5.772031575,8.006367568,6.396929655,7.195437351,4.285034369,5.160167028
6.699754415,4.045258657,1.936351625,2.098999954,1.170223835,1.551857134,0,1.028267135,2.194180734,4.562612393,4.148459133,3.666417525,4.138132018,3.948417764,4.777933218,4.411767033,2.239301169,1.571038881,0.924441339,0.914348308,0.723457504,0.342305526,0.366706841,3.539505524,3.265550785,1.548721384,1.39420353,2.111302273,2.85201032,4.913298255,1.740644049,1.008370409,2.780683446,3.454397817,1.057991427,4.594637369,1.169275754,3.307655941,3.042471887,0.884605546,4.576664904,4.385540192,4.739712005,2.081815907,3.978901282,4.261926236,2.341357196,4.788609622,3.569423734,2.545291075,2.10761828,2.580018395,1.998212383,4.47630081,4.444247793,1.631767741,0.599552348,0.488943739,1.495730051,1.963079557,0.77780364,0.560113598,3.02834761,0.059219852,2.029917773,0.611132581,2.835771038,5.474174173,0.047407013,0.599303348,0.893440097,4.132673707,2.489945597,1.263352192,0.903689958,2.041700268,2.32769682,2.703631629,2.246873516,1.92573283,1.825325371,2.114138026,3.310597647,0.279806059,1.332284074,0.750727959,1.112655691,1.336232984,0.773673897,0.467722865,1.016904035,1.873812304,1.07466663,1.294060432,0.508025628,0.565093642,1.820109478,0.565093642,1.82153964,3.802416574,0.047836739,0.093340486,1.196614695,0.790626886,3.089761003,2.060730854,2.20008685,2.346289872,1.167422793,1.3839561,1.214504881,0.189955433,3.083150055,2.37872196,2.455084672,1.736370539,1.432836354,1.677862447,1.066442775,3.713584725,0.060623597,0.792080573,0.004540544,1.157930687,1.644119745,1.978911239,1.297692629,3.499527819,3.055859425,3.071464042,1.650799179,2.131692388,2.681929957,4.328310846,4.394186481,3.52590199,4.017907821,3.189133113,1.649138224,2.026785682,3.109559159,4.15541664,2.169490351,2.295290823,1.003942012,1.81186642,2.775950122,1.891843361,2.203696935,1.442459416,0.641480592,0.655405907,2.648435334,2.880037662,6.917132196,0.431187386,3.757912844,4.223890281,4.839442414,5.421029033,6.035633803,1.348985924,4.33652481,3.667976679,3.526878112,2.383372875,2.535566985,2.025308949,3.768452046,2.151289332,0.980138599,3.805167241,3.212083873,2.746641324,0.185670654,3.380768352,4.372788114,1.525848722,3.69119223,0.244429576,1.556121178,3.450135064,2.668113641,4.334246897,6.560642852,1.030723598,4.220174441,6.454510434,4.845072521,5.643580217,2.733177235,3.608309894
5.67148728,3.016991522,2.96461876,1.070732819,0.1419567,0.523589999,1.028267135,0,3.222447869,5.590879528,5.176726268,4.69468466,5.166399153,4.976684899,5.806200353,3.383499898,3.267568304,0.542771746,0.103825796,0.113918827,0.304809631,0.685961609,0.661560294,2.511238389,2.23728365,2.576988519,2.422470665,1.083035138,1.823743185,3.88503112,0.712376914,0.019896726,1.752416311,2.426130682,0.029724292,3.566370234,0.141008619,2.279388806,2.014204752,0.143661589,3.548397769,5.413807327,5.76797914,1.053548772,2.950634147,5.290193371,1.313090061,3.760342487,2.541156599,1.51702394,1.079351145,1.55175126,0.969945248,3.448033675,5.472514928,2.660034876,0.428714787,0.539323396,0.467462916,0.934812422,0.250463495,0.468153537,2.000080475,1.087486987,1.001650638,0.417134554,1.807503903,4.445907038,1.075674148,0.428963787,0.134827038,3.104406572,1.461678462,0.235085057,0.124577177,1.013433133,1.299429685,1.675364494,1.218606381,0.897465695,2.853592506,3.142405161,4.338864782,1.308073194,2.360551209,1.778995094,0.084388556,0.307965849,0.254593238,0.56054427,0.0113631,0.845545169,0.046399495,0.265793297,0.520241507,0.463173493,0.791842343,0.463173493,0.793272505,2.774149439,1.076103874,0.934926649,0.16834756,0.237640249,2.061493868,1.032463719,1.171819715,1.318022737,0.139155658,0.355688965,0.186237746,1.218222568,2.05488292,1.350454825,1.426817537,0.708103404,0.404569219,0.649595312,0.03817564,2.68531759,1.088890732,1.820347708,1.023726591,2.186197822,0.61585261,3.007178374,2.325959764,4.527794954,2.02759229,2.043196907,0.622532044,1.103425253,1.653662822,3.300043711,3.365919346,2.497634855,2.989640686,2.160865978,0.620871089,0.998518547,2.081292024,3.127149505,1.141223216,1.267023688,0.024325123,0.783599285,1.747682986,0.863576226,1.1754298,0.414192281,0.386786543,0.372861228,1.620168199,1.851770527,5.888865061,0.597079749,2.729645709,3.195623146,3.811175279,4.392761898,5.007366668,2.377253059,3.308257675,2.639709544,2.498610977,1.35510574,3.56383412,0.997041814,2.740184911,1.123022197,0.048128536,2.776900106,2.183816738,1.718374189,1.213937789,2.352501217,3.344520979,2.554115857,2.662925095,0.783837559,0.527854043,4.478402199,3.696380776,5.362514032,7.588909987,2.058990733,5.248441576,7.482777569,5.873339656,6.671847352,3.76144437,4.636577029
8.893935149,6.239439391,0.257829109,4.293180688,3.364404568,3.746037868,2.194180734,3.222447869,0,2.368431659,1.954278399,1.472236791,1.943951285,1.75423703,2.583752484,6.605947767,0.045120435,3.765219614,3.118622073,3.108529042,2.917638238,2.536486259,2.560887575,5.733686258,5.459731519,0.64545935,0.799977204,4.305483006,5.046191054,7.107478989,3.934824783,3.202551143,4.97486418,5.648578551,3.252172161,6.788818103,3.363456488,5.501836675,5.236652621,3.07878628,6.770845637,2.191359458,2.545531272,4.275996641,6.173082016,2.067745502,4.535537929,6.982790356,5.763604468,4.739471809,4.301799014,4.774199129,4.192393116,6.670481544,2.250067059,0.562412993,2.793733082,2.683124473,3.689910785,4.157260291,2.971984374,2.754294332,5.222528344,2.134960881,4.224098507,2.805313315,5.029951772,7.668354907,2.146773721,2.793484082,3.087620831,6.326854441,4.684126331,3.457532926,3.097870692,4.235881002,4.521877554,4.897812363,4.44105425,4.119913564,0.368855362,0.080042708,1.116416913,1.914374675,0.86189666,1.443452775,3.306836424,3.530413718,2.967854631,2.661903598,3.211084769,4.067993038,3.268847364,3.488241166,2.702206362,2.759274375,4.014290212,2.759274375,4.015720374,5.996597308,2.146343994,2.28752122,3.390795429,2.98480762,5.283941736,4.254911588,4.394267584,4.540470606,3.361603527,3.578136834,3.408685615,2.004225301,5.277330789,4.572902694,4.649265406,3.930551272,3.627017087,3.872043181,3.260623508,5.907765459,2.133557136,1.402100161,2.198721278,1.036250047,3.838300479,0.215269495,0.896488105,1.305347085,5.250040159,5.265644775,3.844979913,4.325873122,4.876110691,6.52249158,6.588367214,5.720082724,6.212088554,5.383313847,3.843318958,4.220966416,5.303739893,6.349597374,4.363671085,4.489471557,3.198122746,4.006047154,4.970130855,4.086024095,4.397877669,3.63664015,2.835661326,2.849586641,4.842616068,5.074218396,9.11131293,2.62536812,5.952093578,6.418071015,7.033623148,7.615209767,8.229814537,0.84519481,6.530705544,5.862157413,5.721058846,4.577553609,0.341386251,4.219489683,5.96263278,4.345470066,3.174319333,5.999347974,5.406264607,4.940822058,2.00851008,5.574949086,6.566968848,0.668332011,5.885372964,2.43861031,3.750301912,1.25595433,0.473932907,2.140066163,4.366462118,1.163457135,2.025993707,4.2603297,2.650891787,3.449399483,0.538996501,1.41412916
11.26236681,8.60787105,2.626260768,6.661612347,5.732836227,6.114469527,4.562612393,5.590879528,2.368431659,0,0.41415326,0.896194868,0.424480374,0.614194629,0.215320826,8.974379426,2.323311224,6.133651273,5.487053732,5.476960701,5.286069897,4.904917918,4.929319234,8.102117917,7.828163178,3.013891009,3.168408863,6.673914665,7.414622713,9.475910648,6.303256442,5.570982801,7.343295839,8.01701021,5.62060382,9.157249762,5.731888147,7.870268333,7.605084279,5.447217939,9.139277296,0.177072201,0.177099613,6.6444283,8.541513675,0.300686157,6.903969588,9.351222015,8.132036126,7.107903468,6.670230673,7.142630788,6.560824775,9.038913203,0.1183646,2.930844651,5.16216474,5.051556132,6.058342444,6.525691949,5.340416033,5.122725991,7.590960003,4.50339254,6.592530165,5.173744974,7.398383431,10.03678657,4.51520538,5.161915741,5.45605249,8.695286099,7.05255799,5.825964585,5.466302351,6.604312661,6.890309213,7.266244022,6.809485908,6.488345223,2.737287021,2.448474366,1.252014745,4.282806333,3.230328319,3.811884434,5.675268083,5.898845377,5.33628629,5.030335257,5.579516428,6.436424696,5.637279023,5.856672824,5.07063802,5.127706034,6.382721871,5.127706034,6.384152033,8.365028967,4.514775653,4.655952879,5.759227088,5.353239279,7.652373395,6.623343247,6.762699243,6.908902265,5.730035186,5.946568493,5.777117273,4.37265696,7.645762447,6.941334353,7.017697065,6.298982931,5.995448746,6.240474839,5.629055167,8.276197118,4.501988795,3.77053182,4.567152937,3.404681706,6.206732138,2.583701154,3.264919763,1.063084573,7.618471818,7.634076434,6.213411571,6.694304781,7.24454235,8.890923238,8.956798873,8.088514383,8.580520213,7.751745506,6.211750617,6.589398075,7.672171552,8.718029033,6.732102744,6.857903216,5.566554405,6.374478812,7.338562514,6.454455754,6.766309328,6.005071809,5.204092984,5.2180183,7.211047726,7.442650055,11.47974459,4.993799779,8.320525236,8.786502674,9.402054806,9.983641426,10.5982462,3.213626469,8.899137203,8.230589072,8.089490504,6.945985268,2.027045407,6.587921342,8.331064438,6.713901724,5.542750992,8.367779633,7.774696266,7.309253717,4.376941739,7.943380745,8.935400506,3.03676367,8.253804622,4.807041969,6.118733571,1.112477329,1.894498751,0.228365495,1.998030459,3.531888794,0.342437952,1.891898041,0.282460128,1.080967825,1.829435158,0.954302499
